type,name,price,images,discount
Whisky,Loch Lomond Original,2590,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_LOCHL0002_1.jpg,q1713959155.pagespeed.ic.dFKYqpEJMG.jpg""]",8194
Whisky,1770 Glasgow Oloroso Cask - Peated 6 Years 2018/2024,35751,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_1770GLAOL_1.jpg,q1719825550.pagespeed.ic.loQYFThpa1.jpg""]",460
Whisky,Turntable Track 6 - All My Life 2024,93289,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_TURNT0TR06_1.jpg?1727709981""]",50340
Whisky,Glenallachie Oloroso Wood Finish 13 Years,7990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_GALLA13OL_1.jpg,q1713958817.pagespeed.ic.wKX_nWW0tg.jpg""]",6860
Distillery,Glenfarclas Family Casks S22 1995/2022,64496,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_GFARCFA954_1.jpg,q1713958835.pagespeed.ic.mi2hDUG1_z.jpg""]",52485
Whisky,Thompson Bros SRV5 Blended Malt 8 Years,56338,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_THOBR08SRV_1.jpg,q1713962946.pagespeed.ic.RH1svM8cf_.jpg""]",41575
Whisky,Glendronach Forgue 10 Years,5790,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_GDRON10FO_1.jpg,q1713958013.pagespeed.ic.0l8xobZfdK.jpg""]",200
Whisky,Pearse Original 5 Years,68080,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_PEARS05OR_1.jpg,q1713958072.pagespeed.ic.vuxu5Ho2KD.jpg""]",29880
Whisky,Glenrothes - former club bottle 2022/2023 11 Years 2011/2022,3990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_GROTH11SI_1.jpg,q1713957273.pagespeed.ic.y3_dz9E1sd.jpg""]",1000
Rum,1731 Fine & Rare Dominican Republic Rum 5 Years,55088,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XR1731005DR_1.jpg?1713959585""]",32143
Whisky,Arran 10 Years,3990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_ARRAN1000_1.jpg,q1713958242.pagespeed.ic.yMrKribnAh.jpg""]",38664
Whisky,Mosstowie 30th Anniversary with 2 glasses 45 Years 1973/2018,70792,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_MOSST73SI_1.jpg,q1713957388.pagespeed.ic.D_mzvvoXqU.jpg""]",58699
Whisky,Clynelish 32 Years 1990/2022,66842,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_CLYNE90SI_1.jpg,q1713958096.pagespeed.ic.Xe-j4A7lX_.jpg""]",59598
Whisky,Angel's Envy Port Wine Finish,5490,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_ANGEN0000_1.jpg,q1713958205.pagespeed.ic.ekN1ew4tuc.jpg""]",2500
Rum,Captain Cane Rum Spirit,84656,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRCAPTI0000_1.jpg,q1713958087.pagespeed.ic.RRhmY4VJVU.jpg""]",71478
Whisky,Ballykeefe Single Malt,31760,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_BALLY0SM0_1.jpg,q1713957476.pagespeed.ic.88cw2c0Ptp.jpg""]",8513
Spirits,Crown Royal Apple,80927,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_CROWN0AP0_1.jpg,q1713958110.pagespeed.ic.3xImcAXTMY.jpg""]",44539
Spirits,Don Julio Tequila Reposado,63010,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XTDONJU0RE0_1.jpg,q1724244062.pagespeed.ic.5oPIebveF2.jpg""]",27749
Whisky,Turntable Paradise Funk,92628,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_TURNT0PF0_1.jpg,q1713962584.pagespeed.ic.Cj5w5MtMxy.jpg""]",62440
Whisky,Glenfarclas Family Casks S22 2005/2022,84329,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_GFARCFA052_1.jpg,q1713959087.pagespeed.ic.DdO03ulGWh.jpg""]",43990
Rum,Clément Vieux XO Rhum 6 Years,5151,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRCLEME0VIX_1.jpg,q1713960494.pagespeed.ic.elqxWXChSG.jpg""]",22518
Whisky,Cardhu Amber Rock,3690,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_CARDH0AR0_1.jpg,q1713957982.pagespeed.ic.3OXx21BE3L.jpg""]",1809
Rum,Appleton Estate Black River Casks Rum 15 Years,32171,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRAPPLE15BR_1.jpg,q1713957555.pagespeed.ic.5NIAKgDU_b.jpg""]",11121
Whisky,McClelland's Islay,66086,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_MCCLE0IS0_1.jpg,q1713957251.pagespeed.ic.WxOoc97rMB.jpg""]",41222
Whisky,Meikle Tòir The Sherry One 5 Years,5490,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_MEIKL05SH_1.jpg,q1713957226.pagespeed.ic.59dhIUJDPw.jpg""]",9360
Whisky,Old Pulteney Harbour,53356,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_OLDPU0HB0_1.jpg?1718889690""]",20898
Whisky,Kingsbarns Distillery Reserve 2024,92779,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_KINGS0DR1_1.jpg,q1728484913.pagespeed.ic.eXscQYfWWo.jpg""]",48014
Spirits,Butterscotch Limoncello Spritz Liqueur,37708,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_BUTTE0LS0_1.jpg,q1713959204.pagespeed.ic.IRiPM5lCOL.jpg""]",26282
Whisky,Glengoyne White Oak,89125,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_GGOYN0WO0_1.jpg?1718371035""]",43017
Rum,Eminente Ron de Cuba Reserva Rum 7 Years,87841,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XREMINE07RE_1.jpg?1717585960""]",64455
Whisky,Mars Kasei,3490,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_MARS00KA0_1.jpg,q1713959197.pagespeed.ic.chYuVqgtka.jpg""]",28359
Whisky,Tomatin 12 Years,2704,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_TOMAT1243_1.jpg,q1713958177.pagespeed.ic.lgw7c5Mnt5.jpg""]",6174
Rum,Koloa Kaua i Coffee Rum Spirit,26036,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRKOLOA0CF0_1.jpg,q1713958576.pagespeed.ic.be2q1FeVy-.jpg""]",14112
Whisky,Chichibu Ichiro's Malt The Peated 2022,237,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_CHICH0PE2_1.jpg?1718122618""]",35821
Whisky,Bruichladdich 30 Years,18575,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_BRUIC3000_1.jpg,q1713958097.pagespeed.ic.Y4WJKR_6Sb.jpg""]",13125
Whisky,Mortlach Special Release 2023,66418,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_MORTL00S2_1.jpg,q1713960132.pagespeed.ic.8OPFxc8OZx.jpg""]",27115
Rum,Appleton Estate Hearts Collection Rum 20 Years 2002/2022,39608,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRAPPLE02HC_1.jpg,q1713960218.pagespeed.ic.ZDTXG2pvdE.jpg""]",5095
Whisky,Caol Ila 12 Years,4490,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_CAOLI1200_1.jpg,q1713957200.pagespeed.ic.ZV0C8zGMlU.jpg""]",7210
Whisky,Suntory Whisky Toki,2990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_SUNTO0TOK_1.jpg,q1713957203.pagespeed.ic.R_p-07xTmQ.jpg""]",10035
Whisky,Redemption Bourbon,46754,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_REDEM0BO74_1.jpg?1713957522""]",42939
Whisky,Ardbeg TEN Ardbone 10 Years 2019,9890,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_ARDBE10BO_1.jpg,q1713958123.pagespeed.ic.H3R65JjDDV.jpg""]",1587
Rum,Neisson Profile 105 Rhum,18879,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XRNEISSP105_1.jpg?1713959637""]",7679
Whisky,Woodford Reserve Wheat,3790,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_WOODF0WH0_1.jpg,q1713957404.pagespeed.ic.mPD-I9tN0x.jpg""]",4314
Whisky,Finlaggan Eilean Mor,89025,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_FINLA0EI0_1.jpg,q1713958693.pagespeed.ic.WRmfhwyJqQ.jpg""]",51928
Whisky,Stauning Moscatel - 30 years of Whisky.de 6 Years 2017/2023,7490,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_STAUN06MO_1.jpg,q1713958689.pagespeed.ic.pXMOLYcjzv.jpg""]",35804
Whisky,The Singleton of Dufftown 15 Years,35488,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_DUFFT1502_D2_1.jpg?1713958149""]",6470
Whisky,Seven Seals Peated Port Wood Finish 3 Years 2022,76592,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_SEVEN00P3_1.jpg,q1713960638.pagespeed.ic.HaVpKtTM4p.jpg""]",34804
Whisky,Monkey Shoulder,2690,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_MONKEY000_D1_1.jpg,q1719988056.pagespeed.ic.p0GvasD41M.jpg""]",44161
Whisky,Balvenie Caribbean Cask with a tumbler glass 14 Years,77627,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_BALVE14CG1_1.jpg,q1729758648.pagespeed.ic.7pS-1uHOrL.jpg""]",40605
Whisky,Four Roses Small Batch with 2 glasses,3599,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_FOURRSMG2_1.jpg?1713958852""]",7800
Spirits,Patrón Anejo Tequila,21725,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XTPATRO0AN0_1.jpg,q1713961204.pagespeed.ic.8_K7dY34Ex.jpg""]",5435
Whisky,Ardbeg Galileo 1999/2012,5909,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_ARDBEGALI_1.jpg,q1713959232.pagespeed.ic.LJAFaAIyJY.jpg""]",27490
Whisky,Benriach Cask Edition Virgin Oak 28 Years 1994/2023,98252,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_BRIAC94VI_1.jpg,q1713957390.pagespeed.ic.kotniz7ieI.jpg""]",79645
Whisky,Bruichladdich The Laddie Eight 8 Years,5790,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_BRUIC0800_1.jpg?1713957821""]",100
Whisky,Tomatin Pedro Ximénez Sherry Butts - The Sherry Collection 17 Years 2006/2024,81050,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_TOMAT17PX_1.jpg,q1722057464.pagespeed.ic.HAWJDakZ2o.jpg""]",71249
Whisky,Jack Daniel's Old No. 7 McLaren Edition 2023,2690,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_JACKDN07ML_1.jpg,q1713957377.pagespeed.ic.pAGuj6-mcp.jpg""]",0
Whisky,Glenlivet Caribbean Reserve,3990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_GLIVE0CA0_1.jpg,q1713958461.pagespeed.ic.Hm1hSZZTkZ.jpg""]",0
Whisky,Finvara The King's Gambit,2990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_FINVA0000_1.jpg,q1726582684.pagespeed.ic.DPdxa0KqnT.jpg""]",0
Gin,Adamus Organic Dry Gin,9252,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XGADAMU0000_1.jpg,q1713957885.pagespeed.ic.3bX5KLc4F5.jpg""]",0
Spirits,La Escondida Mezcal Reposado,55298,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XMLAESC0RE0_1.png,q1724687152.pagespeed.ic.nzmtNZVErS.png""]",14803
Rum,Malteco Triple 1 Rum 11 Years,81060,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XRMALTE11T1_1.jpg?1713960013""]",0
Gin,Burleigh's Gin Marilyn Monroe Edition,92459,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XGBURLE0MM0_1.jpg,q1713957282.pagespeed.ic.gIzRqITSvZ.jpg""]",0
Distillery,Glencadam Reserva de Jerez 15 Years 2007/2022,57333,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_GCADA15RJ_1.jpg,q1713961413.pagespeed.ic.NViTAYFnmx.jpg""]",0
Whisky,Mac-Talla Oloroso,19663,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_MACTA0OL0_1.jpg,q1713958131.pagespeed.ic.hZ50k2hM9b.jpg""]",0
Rum,Neisson Le Rhum Vieux,79878,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRNEISS0VI0_1.jpg,q1713958178.pagespeed.ic.k1GNPe-8il.jpg""]",0
Whisky,Heaven Hill,40818,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_HEAVH0000_1.jpg,q1713959808.pagespeed.ic.PRZAgAm4GT.jpg""]",4891
Spirits,Franzi Roasted Almond Liqueur,52495,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_FRANZ0GM0_1.jpg?1727280568""]",42141
Distillery,Glenfarclas Family Casks S22 1992/2022,69104,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_GFARCFA924_1.jpg?1713959491""]",53578
Whisky,Linkwood 100 Proof Edition #19 10 Years 2013/2024,4190,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_LINKW13S3_1.jpg?1722507385""]",39285
Whisky,Macallan Classic Cut 2023,13850,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_MACAL0CC5_1.jpg,q1713957974.pagespeed.ic.5gbvQn__gW.jpg""]",11160
Whisky,Ardnamurchan Peated Cask Strength Release 2023,6990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_ARDNAPECS_1.jpg,q1713957289.pagespeed.ic.Opn97A5Ih7.jpg""]",1000
Gin,The Botanist Islay Cask Rested Gin,76551,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XGBOTAICR_1.png?1725628977""]",54989
Rum,El Dorado Rum 21 Years,81488,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRELDOR2100_1.jpg,q1713958740.pagespeed.ic.1rgZ88P0vb.jpg""]",62733
Whisky,Thy Spelt-Rye 2024,59552,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_THY000SR0_1.jpg,q1714487120.pagespeed.ic.hYEZlyPJVX.jpg""]",19920
Whisky,Macaloney's Na Braiche 2023,92544,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_MACAC0NB0_1.jpg,q1716561056.pagespeed.ic.U8vGS92AP7.jpg""]",65078
Whisky,F.E.W Rye,89156,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_FEW000RY7_1.jpg,q1713957987.pagespeed.ic.Iozyc4w3p0.jpg""]",52365
Rum,Austrian Empire Navy Rum Novara,5784,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XRAUSTR0NO0_1.jpg,q1726052532.pagespeed.ic.aqts2xHQTB.jpg""]",1960
Whisky,Bushmills 25 Years,37221,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_BUSHM2500_1.jpg,q1713960197.pagespeed.ic.FzCjdtFAPY.jpg""]",30549
Whisky,Scarabus Specially Selected,3490,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_SCARA00HL_1.jpg?1713957682""]",0
Whisky,Tullibardine The Murray Moscatel '30 Years Whisky.de' 2008/2023,5990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_TULLI08MO_1.jpg,q1713959423.pagespeed.ic.VaCbsNKu2L.jpg""]",0
Whisky,Hatozaki Pure Malt,4308,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_HATOZ0PM0_1.jpg,q1715942487.pagespeed.ic._xFuSaTIoX.jpg""]",40331
Whisky,Caperdonich 25 Years,80622,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_CAPER2500_B2_1.jpg,q1713957563.pagespeed.ic.yJP0HaiT3j.jpg""]",0
Spirits,Southern Comfort,54798,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_SOUTH0LIK_1.jpg,q1718255870.pagespeed.ic.ceaEY4XnfS.jpg""]",0
Gin,Hayman's Peach & Rose Cup,59597,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_HAYMA0PR0_1.jpg,q1713960606.pagespeed.ic.h4k-gRcvOX.jpg""]",0
Whisky,Big Peat '30 years of Whisky.de',5290,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_BIGPE0GA0_1.jpg,q1727158589.pagespeed.ic.QC3ZSACc2w.jpg"",]",0
Whisky,Bushmills Three Wood 12 Years,27165,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_BUSHM12DR_1.jpg?1719562675""]",13634
Whisky,Lagavulin Special Release 0.2 litre 12 Years 2022,95067,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_LAGAV12S22_1.jpg,q1713959095.pagespeed.ic.nrhv0sKB-J.jpg""]",0
Whisky,Pike Creek 10 Years,2990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_PIKEC1000_1.jpg,q1713957585.pagespeed.ic.nCIMFfQdgm.jpg""]",0
Rum,La Maison du Rhum Discovery Pineapple Rum Spirit,59344,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XRLAMAIDIPI_1.jpg?1713959595""]",12918
Gin,Whitley Neill Black Cherry Gin,13,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XGWHITLBC_1.jpg?1713958054""]",42376
Whisky,Whisky.de Malt by Horst Lüning Batch 3 10 Years 2021,3790,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_HORST10B3_1.jpg,q1713958464.pagespeed.ic.QQ1LQtlUKl.jpg""]",0
Whisky,Breckenridge Port Cask Finish Bourbon,93650,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_BRECK0PO0_1.jpg?1713963648""]",0
Spirits,Tequila Corralejo Añejo,28435,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_XTCORRA0AN0_1.jpg,q1713961120.pagespeed.ic.DqqcBsfp67.jpg""]",0
Whisky,Arran Machrie Moor Cask Strength,5990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_ARRANMAMC_1.jpg,q1714370688.pagespeed.ic.PLpLyXG6EB.jpg""]",38412
Whisky,Glen Grant with 2 glasses 12 Years,3490,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_GGRAN12GL_1.jpg,q1713961635.pagespeed.ic.iy_Noig2yB.jpg""]",0
Whisky,Platte Valley Straight Corn Whiskey,2990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_PLATTCORN70_1.jpg,q1713957570.pagespeed.ic.7YJdlyoDzL.jpg""]",14344
Whisky,Wild Turkey Rare Breed,4290,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_WILDT0RB2_1.jpg,q1713957519.pagespeed.ic.6bcOFpwVfF.jpg""]",28293
Whisky,Glendronach Grandeur Batch 12 29 Years,26519,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_GDRON29GR_1.jpg,q1713960922.pagespeed.ic.PV6bJD35hY.jpg""]",0
Rum,Amrut Two Indies Rum 2023,83287,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_XRAMRUT0TI0_1.jpg?1713962206""]",61489
Whisky,Auchentoshan American Oak,2599,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_AUCHE0AO0_1.jpg,q1722842776.pagespeed.ic.lTeWwoM4ZA.jpg""]",1691
Whisky,Stauning Smoke,7490,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_STAUN0PE_B4_1.png,q1726503682.pagespeed.ic.w5I3gFuDeK.png""]",0
Whisky,Arran Quarter Cask - The Bothy,4990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_ARRAN0QB0_1.jpg,q1713958104.pagespeed.ic.CnDcHmRGt7.jpg""]",28106
Whisky,Turntable Bittersweet Symphony,83971,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_TURNT0BS0_1.jpg,q1713960784.pagespeed.ic.plKhGZeHnk.jpg""]",0
Whisky,Platte Valley Straight Corn Whiskey 0.2 litre,79326,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_PLATT0002_1.jpg?1713959289""]",0
Whisky,Glenlossie Oloroso Finish 10 Years 2013/2023,9990,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_GLOSS13LG_1.jpg,q1713959975.pagespeed.ic.jxxlNHiuzO.jpg""]",0
Whisky,MacNair's Lum Reek 12 Years,4790,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_MNAIR1202_1.jpg,q1713962450.pagespeed.ic.1P41iuqJA1.jpg""]",10060
Whisky,Athru Keshcorran 14 Years,2321,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_ATHRU14KE_1.jpg?1713960613""]",23606
Whisky,Bowmore Sherry Oak Collection 12 Years,81459,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_BOWMO12SO_1.jpg,q1728901029.pagespeed.ic.p4OvME72Kx.jpg""]",0
Whisky,Bowmore 30 Years 2022,15176,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_BOWMO3002_1.jpg,q1713957988.pagespeed.ic.2DTk4iDVxI.jpg""]",0
Whisky,Four Roses Small Batch,3190,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_FOURRSMBA_1.jpg,q1713957352.pagespeed.ic.m63GlLr_bB.jpg""]",36296
Whisky,Glen Scotia First Fill Ruby Port Cask Finish - former club bottle from 2023/2024 10 Years 2013/2023,4790,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_GSCOT10CL_1.jpg,q1717253755.pagespeed.ic.Bqfxp4GBpa.jpg""]",1000
Whisky,Glenfarclas Family Casks 29 Years 1991/2020,17102,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/image_GFARCFA91_1.jpg?1713957560""]",21147
Whisky,Jameson Single Pot Still 2023,4490,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_JAMES0SP0_1.jpg,q1713957370.pagespeed.ic.XT1tRTJQEk.jpg""]",4000
Whisky,James Oliver Rye,47325,"[""https:\/\/www.whisky.de\/shop\/out\/pictures\/generated\/product\/1\/2200_2200_75\/ximage_JAMEO0RYE_1.jpg,q1713957783.pagespeed.ic.HghFtMFHvr.jpg""]",0
